white_share,n_crimes,n_searches,lsoa_id,rel_size
0.868421052631579,1065,12,584,0.000185701021355617
0.658909574468085,428,3,585,4.64252553389044e-05
0.689800210304942,2138,110,586,0.00170225936242649
0.864864864864865,1062,20,587,0.000309501702259362
0.811585722644822,986,34,588,0.000526152893840916
0.662322274881517,1854,32,589,0.00049520272361498
0.836745987825125,1018,10,590,0.000154750851129681
0.867574257425743,4143,49,591,0.000758279170535438
0.865631330182309,581,20,592,0.000309501702259362
0.569329073482428,1298,17,593,0.000263076446920458
0.725282485875706,1223,11,594,0.000170225936242649
0.813863928112965,2273,47,595,0.000727329000309502
0.956580732700136,1691,33,596,0.000510677808727948
0.845284872298625,2504,54,597,0.000835654596100279
0.523417721518987,594,4,598,6.19003404518725e-05
0.74334713187463,1477,28,599,0.000433302383163107
0.975731176104543,497,2,600,3.09501702259362e-05
0.967741935483871,681,3,601,4.64252553389044e-05
0.334855403348554,1704,53,602,0.00082017951098731
0.373208106772121,1456,32,603,0.00049520272361498
0.918667699457785,470,6,604,9.28505106778087e-05
0.91583830351226,811,7,605,0.000108325595790777
0.882640586797066,1365,8,606,0.000123800680903745
0.170238824249847,1489,55,607,0.000851129681213247
0.159568427030097,745,27,608,0.000417827298050139
0.977319587628866,367,2,609,3.09501702259362e-05
0.899198931909212,1106,15,610,0.000232126276694522
0.872840359364202,2199,43,611,0.000665428659857629
0.75125,2058,72,612,0.0011142061281337
0.637061403508772,2426,34,613,0.000526152893840916
0.12883087400681,2421,85,614,0.00131538223460229
0.954007884362681,1290,8,615,0.000123800680903745
0.8328173374613,1041,21,616,0.000324976787372331
0.706624605678234,1894,49,617,0.000758279170535438
0.89940119760479,4339,72,618,0.0011142061281337
0.9588772845953,859,6,619,9.28505106778087e-05
0.325794291868605,2641,92,620,0.00142370783039307
0.186379928315412,1754,86,621,0.00133085731971526
0.754282339043119,1525,13,622,0.000201176106468586
0.646327244461718,5160,103,623,0.00159393376663572
0.722490931076179,1223,10,624,0.000154750851129681
0.943410275502606,743,2,625,3.09501702259362e-05
0.785435630689207,1290,17,626,0.000263076446920458
0.861548143486469,931,16,627,0.00024760136180749
0.92189349112426,844,23,628,0.000355926957598267
0.765572672471534,491,8,629,0.000123800680903745
0.94636678200692,911,19,630,0.000294026617146394
0.739769820971867,3888,46,631,0.000711853915196534
0.914486279514997,527,7,632,0.000108325595790777
0.813833225597931,727,4,633,6.19003404518725e-05
0.856011519078474,719,11,634,0.000170225936242649
0.496470588235294,1211,31,635,0.000479727638502012
0.891259463179628,561,4,636,6.19003404518725e-05
0.632394366197183,857,9,637,0.000139275766016713
0.929403701165182,2252,36,638,0.000557103064066852
0.778001341381623,4103,78,639,0.00120705663881151
0.218587008060692,2660,48,640,0.00074280408542247
0.558372248165444,1539,41,641,0.000634478489631693
0.958459214501511,913,25,642,0.000386877127824203
0.868947708198838,876,6,643,9.28505106778087e-05
0.20036832412523,2020,74,644,0.00114515629835964
0.826732673267327,1700,41,645,0.000634478489631693
0.585824081981213,1489,36,646,0.000557103064066852
0.642458100558659,1281,49,647,0.000758279170535438
0.949458483754513,484,9,648,0.000139275766016713
0.792929292929293,2400,85,649,0.00131538223460229
0.907051282051282,1669,11,650,0.000170225936242649
0.972760290556901,723,9,651,0.000139275766016713
0.740859525336754,1151,3,652,4.64252553389044e-05
0.87601246105919,1402,32,653,0.00049520272361498
0.106577344701583,2776,125,654,0.00193438563912102
0.569220430107527,2011,19,655,0.000294026617146394
0.399223133362106,2519,47,656,0.000727329000309502
0.763250883392226,771,9,657,0.000139275766016713
0.604153555695406,1404,5,658,7.73754255648406e-05
0.979195561719834,1146,19,659,0.000294026617146394
0.139563106796117,1942,34,660,0.000526152893840916
0.956273764258555,1301,6,661,9.28505106778087e-05
0.910394265232975,1548,10,662,0.000154750851129681
0.827765404602821,1648,15,663,0.000232126276694522
0.920321185917233,880,24,664,0.000371402042711235
0.504778972520908,1934,62,665,0.000959455277004024
0.74967824967825,1054,40,666,0.000619003404518725
0.770299609205384,1144,11,667,0.000170225936242649
0.813356164383562,737,10,668,0.000154750851129681
0.0591245025582717,1606,68,669,0.00105230578768183
0.817267888823182,3074,49,670,0.000758279170535438
0.748133061778683,843,2,671,3.09501702259362e-05
0.257110987172337,2679,22,672,0.000340451872485299
0.567583732057416,1718,18,673,0.000278551532033426
0.956318252730109,436,12,674,0.000185701021355617
0.764741641337386,1139,12,675,0.000185701021355617
0.942200557103064,819,30,676,0.000464252553389044
0.947403024326101,609,5,677,7.73754255648406e-05
0.593959731543624,1758,14,678,0.000216651191581554
0.0388841927303466,1271,22,679,0.000340451872485299
0.898220640569395,978,11,680,0.000170225936242649
0.717524509803922,726,21,681,0.000324976787372331
0.917085427135678,1197,29,682,0.000448777468276076
0.768065268065268,1410,36,683,0.000557103064066852
0.749720670391062,1426,17,684,0.000263076446920458
0.180547112462006,576,2,685,3.09501702259362e-05
0.377846153846154,2326,85,686,0.00131538223460229
0.804385458742066,1280,11,687,0.000170225936242649
0.596142254370102,2238,41,688,0.000634478489631693
0.829047949965254,346,19,689,0.000294026617146394
0.0731570061902082,3127,114,690,0.00176415970287837
0.825810185185185,1431,16,691,0.00024760136180749
0.679220779220779,1992,79,692,0.00122253172392448
0.790419161676647,2050,26,693,0.000402352212937171
0.953703703703704,666,11,694,0.000170225936242649
0.92387768379961,289,4,695,6.19003404518725e-05
0.782864617396992,770,18,696,0.000278551532033426
0.900468384074942,1355,9,697,0.000139275766016713
0.773158278628738,1435,6,698,9.28505106778087e-05
0.700365408038977,2737,69,699,0.0010677808727948
0.891168599464764,1030,10,700,0.000154750851129681
0.261875,2859,87,701,0.00134633240482823
0.991775188485264,543,7,702,0.000108325595790777
0.811379097093383,1284,5,703,7.73754255648406e-05
0.859925093632959,491,16,704,0.00024760136180749
0.858870967741936,389,11,705,0.000170225936242649
0.0979591836734694,1070,12,706,0.000185701021355617
0.290201005025126,734,10,707,0.000154750851129681
0.783485045513654,1684,18,708,0.000278551532033426
0.893674293405115,1797,19,709,0.000294026617146394
0.914675767918089,1603,40,710,0.000619003404518725
0.663798808735936,1557,26,711,0.000402352212937171
0.759450171821306,1581,31,712,0.000479727638502012
0.896182183523108,217,2,713,3.09501702259362e-05
0.177379172894868,1320,9,714,0.000139275766016713
0.863242161440961,1072,10,715,0.000154750851129681
0.598522167487685,2764,143,716,0.00221293717115444
0.790683229813665,993,40,717,0.000619003404518725
0.663003663003663,1199,37,718,0.000572578149179821
0.877903513996427,1859,17,719,0.000263076446920458
0.637086903304774,1334,13,720,0.000201176106468586
0.938496583143508,2264,40,721,0.000619003404518725
0.70048309178744,868,9,722,0.000139275766016713
0.620836286321758,1370,23,723,0.000355926957598267
0.855769230769231,1884,76,724,0.00117610646858558
0.849190938511327,1495,39,725,0.000603528319405757
0.839838492597577,1109,25,726,0.000386877127824203
0.965376782077393,1231,8,727,0.000123800680903745
0.872541879096868,402,21,728,0.000324976787372331
0.662556781310837,752,13,729,0.000201176106468586
0.249120750293083,5153,106,730,0.00164035902197462
0.905612244897959,1488,8,731,0.000123800680903745
0.75650433622415,826,11,732,0.000170225936242649
0.714805825242718,859,14,733,0.000216651191581554
0.833209785025945,703,29,734,0.000448777468276076
0.907203907203907,386,4,735,6.19003404518725e-05
0.786175710594315,2096,30,736,0.000464252553389044
0.925059952038369,1038,11,737,0.000170225936242649
0.482374768089054,4571,166,738,0.00256886412875271
0.555555555555556,870,20,739,0.000309501702259362
0.655258245177349,482,8,740,0.000123800680903745
0.792811839323467,412,4,741,6.19003404518725e-05
0.215428571428571,3075,107,742,0.00165583410708759
0.858199753390876,985,31,743,0.000479727638502012
0.839617332583005,1842,27,744,0.000417827298050139
0.935593220338983,359,5,745,7.73754255648406e-05
0.943805874840358,715,6,746,9.28505106778087e-05
0.962529274004684,860,26,747,0.000402352212937171
0.905491698595147,1214,15,748,0.000232126276694522
0.894736842105263,1207,29,749,0.000448777468276076
0.817848410757946,1044,20,750,0.000309501702259362
0.822102425876011,390,35,751,0.000541627978953884
0.323514474352463,3001,107,752,0.00165583410708759
0.834273624823695,806,27,753,0.000417827298050139
0.861290322580645,850,19,754,0.000294026617146394
0.70076726342711,833,11,755,0.000170225936242649
0.785175017158545,593,24,756,0.000371402042711235
0.958153846153846,386,8,757,0.000123800680903745
0.469506292352372,1061,37,758,0.000572578149179821
0.781211372064277,791,14,759,0.000216651191581554
0.671232876712329,1817,35,760,0.000541627978953884
0.84375,1383,33,761,0.000510677808727948
0.912797992471769,1223,23,762,0.000355926957598267
0.952506596306069,2063,45,763,0.000696378830083565
0.202586206896552,1440,21,764,0.000324976787372331
0.772283669486012,1349,16,765,0.00024760136180749
0.938011695906433,1385,13,766,0.000201176106468586
0.114430665163472,499,13,767,0.000201176106468586
0.83239938869078,1497,9,768,0.000139275766016713
0.465189873417722,1216,45,769,0.000696378830083565
0.952718676122931,515,8,770,0.000123800680903745
0.973738769868694,467,15,771,0.000232126276694522
0.963310580204778,820,14,772,0.000216651191581554
0.174931129476584,303,16,773,0.00024760136180749
0.656401231852178,2052,66,774,0.0010213556174559
0.870244565217391,712,4,775,6.19003404518725e-05
0.941601049868766,301,3,776,4.64252553389044e-05
0.648173207036536,1167,6,777,9.28505106778087e-05
0.910745742806812,1510,8,778,0.000123800680903745
0.672120830711139,1380,23,779,0.000355926957598267
0.856478405315615,1162,7,780,0.000108325595790777
0.539106145251397,1334,13,781,0.000201176106468586
0.972297297297297,816,21,782,0.000324976787372331
0.763754045307443,1035,5,783,7.73754255648406e-05
0.910220994475138,1444,29,784,0.000448777468276076
0.726689976689977,795,22,785,0.000340451872485299
0.793829947328819,1420,34,786,0.000526152893840916
0.452762923351159,1919,59,787,0.000913030021665119
0.922354414527238,1129,12,788,0.000185701021355617
0.873383253914227,761,8,789,0.000123800680903745
0.799863852961198,1496,28,790,0.000433302383163107
0.439630681818182,1596,41,791,0.000634478489631693
0.810849393290507,717,31,792,0.000479727638502012
0.642118863049096,979,22,793,0.000340451872485299
0.722915298752462,1692,101,794,0.00156298359640978
0.429256594724221,1910,45,795,0.000696378830083565
0.862694300518135,437,14,796,0.000216651191581554
0.793124246079614,1975,23,797,0.000355926957598267
0.870036101083033,375,23,798,0.000355926957598267
0.177548682703322,1611,35,799,0.000541627978953884
0.760082023239918,1217,3,800,4.64252553389044e-05
0.547227300426569,896,15,801,0.000232126276694522
0.592142188961646,4812,175,802,0.00270813989476942
0.959509202453988,575,18,803,0.000278551532033426
0.491895261845387,1338,34,804,0.000526152893840916
0.549848942598187,1062,20,805,0.000309501702259362
0.696119402985075,1987,40,806,0.000619003404518725
0.936257710760795,483,6,807,9.28505106778087e-05
0.700922266139657,627,5,808,7.73754255648406e-05
0.0954003407155026,2653,144,809,0.00222841225626741
0.762952448545067,654,22,810,0.000340451872485299
0.978334461746784,1013,2,811,3.09501702259362e-05
0.902826855123675,258,14,812,0.000216651191581554
0.216888374783112,1372,17,813,0.000263076446920458
0.578328981723238,483,6,814,9.28505106778087e-05
0.250285062713797,1070,77,815,0.00119158155369855
0.963130659767141,591,3,816,4.64252553389044e-05
0.566037735849057,1475,55,817,0.000851129681213247
0.803056027164686,824,12,818,0.000185701021355617
0.689269256089533,1102,39,819,0.000603528319405757
0.40036563071298,1272,31,820,0.000479727638502012
0.885143570536829,2461,22,821,0.000340451872485299
0.198449612403101,1744,18,822,0.000278551532033426
0.807385952208545,493,24,823,0.000371402042711235
0.85296574770259,434,4,824,6.19003404518725e-05
0.703825857519789,896,18,825,0.000278551532033426
0.838225255972696,654,75,826,0.00116063138347261
0.964335664335664,798,19,827,0.000294026617146394
0.875675675675676,615,2,828,3.09501702259362e-05
0.958136394328157,637,3,829,4.64252553389044e-05
0.67455102934735,1856,35,830,0.000541627978953884
0.929191716766867,272,8,831,0.000123800680903745
0.723905723905724,387,1,832,1.54750851129681e-05
0.909209666884389,958,8,833,0.000123800680903745
0.137818419333769,1928,88,834,0.00136180748994119
0.959469992205768,294,2,835,3.09501702259362e-05
0.179358086847074,683,65,836,0.00100588053234293
0.735248447204969,268,8,837,0.000123800680903745
0.687280393534786,713,9,838,0.000139275766016713
0.796035805626599,3612,64,839,0.00099040544722996
0.481954469739034,2165,28,840,0.000433302383163107
0.133272892112421,1376,108,841,0.00167130919220056
0.435351089588378,5833,286,842,0.00442587434230888
0.872198667474258,1338,24,843,0.000371402042711235
0.754728492983527,1135,19,844,0.000294026617146394
0.858642407277817,1148,31,845,0.000479727638502012
0.673583847448121,1227,11,846,0.000170225936242649
0.94273127753304,864,37,847,0.000572578149179821
0.864897466827503,1254,16,848,0.00024760136180749
0.7500867754252,1211,12,849,0.000185701021355617
0.804925469863902,2719,54,850,0.000835654596100279
0.913403614457831,822,24,851,0.000371402042711235
0.851040525739321,492,7,852,0.000108325595790777
0.902420574886536,418,6,853,9.28505106778087e-05
0.49591280653951,2722,32,854,0.00049520272361498
0.731396534148828,6180,142,855,0.00219746208604147
0.901683501683502,735,25,856,0.000386877127824203
0.330671989354624,2848,82,857,0.00126895697926339
0.721231766612642,661,14,858,0.000216651191581554
0.773853452820243,1403,21,859,0.000324976787372331
0.659074733096086,1709,34,860,0.000526152893840916
0.889870836165874,1331,21,861,0.000324976787372331
0.655243317340644,1403,26,862,0.000402352212937171
0.897264843228819,579,18,863,0.000278551532033426
0.911764705882353,1526,24,864,0.000371402042711235
0.901062045835662,1174,8,865,0.000123800680903745
0.841246290801187,883,17,866,0.000263076446920458
0.856223175965665,932,8,867,0.000123800680903745
0.888808139534884,320,9,868,0.000139275766016713
0.814432989690722,916,17,869,0.000263076446920458
0.916218293620292,355,3,870,4.64252553389044e-05
0.913924050632911,427,35,871,0.000541627978953884
0.472598323662153,1084,22,872,0.000340451872485299
0.353971962616822,1740,53,873,0.00082017951098731
0.968643490115883,875,5,874,7.73754255648406e-05
0.335543278084715,4098,115,875,0.00177963478799133
0.595846645367412,3719,69,876,0.0010677808727948
0.910771191841938,320,8,877,0.000123800680903745
0.539817974971559,1831,61,878,0.000943980191891055
0.826299694189603,1534,42,879,0.000649953574744661
0.918529199711608,1137,24,880,0.000371402042711235
0.885049833887043,597,17,881,0.000263076446920458
0.845188284518829,782,16,882,0.00024760136180749
0.512983571807101,1344,34,883,0.000526152893840916
0.872611464968153,941,26,884,0.000402352212937171
0.777716794731065,1193,48,885,0.00074280408542247
0.958171959721146,1616,45,886,0.000696378830083565
0.942480942480942,635,5,887,7.73754255648406e-05
0.111059262715819,2207,65,888,0.00100588053234293
0.0736596736596737,1042,62,889,0.000959455277004024
0.511013215859031,1638,63,890,0.000974930362116992
0.907297830374753,1070,6,891,9.28505106778087e-05
0.264128494943486,627,35,892,0.000541627978953884
0.866025641025641,1102,11,893,0.000170225936242649
0.697241821680565,1262,109,894,0.00168678427731353
0.899256254225828,2214,53,895,0.00082017951098731
0.897100625355316,1131,9,896,0.000139275766016713
0.865343727852587,1058,11,897,0.000170225936242649
0.825529185375241,493,28,898,0.000433302383163107
0.866222760290557,1692,12,899,0.000185701021355617
0.738629083920564,1424,20,900,0.000309501702259362
0.831059129304743,1165,17,901,0.000263076446920458
0.939722724532851,748,13,902,0.000201176106468586
0.170157819225251,1795,52,903,0.000804704425874342
0.474411047928513,1097,28,904,0.000433302383163107
0.691673894189072,2591,90,905,0.00139275766016713
0.902230971128609,810,10,906,0.000154750851129681
0.88476821192053,1776,14,907,0.000216651191581554
0.973980309423347,750,25,908,0.000386877127824203
0.466810577441986,2247,67,909,0.00103683070256886
0.979909267660402,1325,17,910,0.000263076446920458
0.874923359901901,644,22,911,0.000340451872485299
0.742709008425146,1151,22,912,0.000340451872485299
0.302027748132337,1859,184,913,0.00284741566078613
0.195051783659379,1461,52,914,0.000804704425874342
0.239316239316239,2134,172,915,0.00266171463943052
0.959537572254335,1014,1,916,1.54750851129681e-05
0.256443861948449,2765,98,917,0.00151655834107088
0.856753069577081,1455,21,918,0.000324976787372331
0.873547505126453,1364,14,919,0.000216651191581554
0.911686938127975,1632,35,920,0.000541627978953884
0.73094867807154,2823,31,921,0.000479727638502012
0.0726361928616155,1223,31,922,0.000479727638502012
0.906044284859366,960,7,923,0.000108325595790777
0.891610532761788,742,8,924,0.000123800680903745
0.565442020665901,1446,41,925,0.000634478489631693
0.91047503045067,245,3,926,4.64252553389044e-05
0.726018808777429,904,17,927,0.000263076446920458
0.961566888396157,678,6,928,9.28505106778087e-05
0.938527519656898,1442,6,929,9.28505106778087e-05
0.412381951731375,2795,123,930,0.00190343546889508
0.894865525672372,1527,13,931,0.000201176106468586
0.879615384615385,3410,17,932,0.000263076446920458
0.39595192915876,3002,68,933,0.00105230578768183
0.923314780457638,1740,43,934,0.000665428659857629
0.91497975708502,6022,114,935,0.00176415970287837
0.861150070126227,1307,7,936,0.000108325595790777
0.718204488778055,7871,332,937,0.00513772825750542
0.246468401486989,2161,56,938,0.000866604766326215
0.762175838077166,955,21,939,0.000324976787372331
0.957336780866193,1588,46,940,0.000711853915196534
0.770526315789474,938,31,941,0.000479727638502012
0.415593220338983,693,36,942,0.000557103064066852
0.370214556163231,5276,119,943,0.00184153512844321
0.541053921568627,571,12,944,0.000185701021355617
0.874251497005988,1740,24,945,0.000371402042711235
0.58364312267658,1566,32,946,0.00049520272361498
0.901315789473684,1758,102,947,0.00157845868152275
0.749857224443175,2932,19,948,0.000294026617146394
0.941820276497696,1147,32,949,0.00049520272361498
0.461034708578913,1026,32,950,0.00049520272361498
0.608085345311623,1482,20,951,0.000309501702259362
0.622161046111494,843,18,952,0.000278551532033426
0.869795609386828,997,9,953,0.000139275766016713
0.938697318007663,531,7,954,0.000108325595790777
0.624561403508772,2044,90,955,0.00139275766016713
0.953379953379953,1563,16,956,0.00024760136180749
0.847549909255898,1177,4,957,6.19003404518725e-05
0.900841346153846,1708,39,958,0.000603528319405757
0.72962962962963,1363,27,959,0.000417827298050139
0.964397251717676,880,17,960,0.000263076446920458
0.695009242144178,1462,51,961,0.000789229340761374
0.749655172413793,665,9,962,0.000139275766016713
0.861815754339119,1001,31,963,0.000479727638502012
0.870593915982617,795,5,964,7.73754255648406e-05
0.82635094110504,1421,18,965,0.000278551532033426
0.736806947227789,884,12,966,0.000185701021355617
0.940011318619128,1012,29,967,0.000448777468276076
0.893081761006289,847,16,968,0.00024760136180749
0.690643274853801,1815,17,969,0.000263076446920458
0.845347313237222,701,10,970,0.000154750851129681
0.847811447811448,642,20,971,0.000309501702259362
0.754249291784703,928,19,972,0.000294026617146394
0.925141242937853,1082,21,973,0.000324976787372331
0.97761685319289,790,8,974,0.000123800680903745
0.586551264980027,962,45,975,0.000696378830083565
0.720046756282876,3082,46,976,0.000711853915196534
0.897684437264405,1212,11,977,0.000170225936242649
0.557061652820289,4254,111,978,0.00171773444753946
0.880606443461782,921,31,979,0.000479727638502012
0.71437461107654,1453,17,980,0.000263076446920458
0.943900848010437,657,9,981,0.000139275766016713
0.932590233545648,2508,57,982,0.000882079851439183
0.652777777777778,1578,15,983,0.000232126276694522
0.945573294629898,333,9,984,0.000139275766016713
0.851571594877765,2116,26,985,0.000402352212937171
0.409728718428438,801,15,986,0.000232126276694522
0.682510664229129,1828,67,987,0.00103683070256886
0.843589743589744,928,18,988,0.000278551532033426
0.753063725490196,511,9,989,0.000139275766016713
0.822826086956522,2039,60,990,0.000928505106778087
0.187239944521498,1016,62,991,0.000959455277004024
0.886333771353482,953,29,992,0.000448777468276076
0.49644128113879,1785,63,993,0.000974930362116992
0.425995236474992,7002,1056,994,0.0163416898792943
0.838367346938776,1231,42,995,0.000649953574744661
0.820131030375223,1377,12,996,0.000185701021355617
0.641253507951356,2659,62,997,0.000959455277004024
0.0688194812069878,359,17,998,0.000263076446920458
0.894853348090758,2020,32,999,0.00049520272361498
0.830566685746995,1576,33,1000,0.000510677808727948
0.798636601992659,1202,16,1001,0.00024760136180749
0.429242513211979,826,36,1002,0.000557103064066852
0.612700628053036,1096,8,1003,0.000123800680903745
0.714919578480311,2498,114,1004,0.00176415970287837
0.867067468269873,545,7,1005,0.000108325595790777
0.495709570957096,1492,26,1006,0.000402352212937171
0.908424908424908,506,2,1007,3.09501702259362e-05
0.0908584169453735,1748,86,1008,0.00133085731971526
0.608360836083608,1411,45,1009,0.000696378830083565
0.178970917225951,1540,32,1010,0.00049520272361498
0.897629853756934,5312,162,1011,0.00250696378830084
0.732620320855615,2689,49,1012,0.000758279170535438
0.980077120822622,375,6,1013,9.28505106778087e-05
0.927877947295423,1143,20,1014,0.000309501702259362
0.0363768643142961,1300,37,1015,0.000572578149179821
0.0761185357350378,921,57,1016,0.000882079851439183
0.915354330708661,1130,25,1017,0.000386877127824203
0.133922501699524,2454,47,1018,0.000727329000309502
0.82810615199035,613,25,1019,0.000386877127824203
0.270402611534276,1994,103,1020,0.00159393376663572
0.902898550724638,798,29,1021,0.000448777468276076
0.885670731707317,1088,37,1022,0.000572578149179821
0.97349709114415,438,5,1023,7.73754255648406e-05
0.866136919315403,968,30,1024,0.000464252553389044
0.0625386996904025,1234,62,1025,0.000959455277004024
0.747051114023591,1375,20,1026,0.000309501702259362
0.900417412045319,1122,22,1027,0.000340451872485299
0.289351851851852,3617,256,1028,0.00396162178891984
0.746064339493498,1194,13,1029,0.000201176106468586
0.966253443526171,249,3,1030,4.64252553389044e-05
0.786159954622802,2077,39,1031,0.000603528319405757
0.822316234796404,782,22,1032,0.000340451872485299
0.900740740740741,603,35,1033,0.000541627978953884
0.957765667574932,835,9,1034,0.000139275766016713
0.719101123595506,984,21,1035,0.000324976787372331
0.721674876847291,550,2,1036,3.09501702259362e-05
0.856540084388186,389,27,1037,0.000417827298050139
0.590241034685479,1267,22,1038,0.000340451872485299
0.200916230366492,746,22,1039,0.000340451872485299
0.494318181818182,746,23,1040,0.000355926957598267
0.750619322873658,417,11,1041,0.000170225936242649
0.956798866855524,1138,11,1042,0.000170225936242649
0.921212121212121,964,8,1043,0.000123800680903745
0.955722070844687,948,21,1044,0.000324976787372331
0.968363136176066,635,17,1045,0.000263076446920458
0.1002849002849,2686,69,1046,0.0010677808727948
0.341772151898734,1477,45,1047,0.000696378830083565
0.802448525319978,4559,88,1048,0.00136180748994119
0.766276041666667,2369,41,1049,0.000634478489631693
0.490634441087613,2796,79,1050,0.00122253172392448
0.612921348314607,2304,81,1051,0.00125348189415042
0.888888888888889,604,20,1052,0.000309501702259362
0.171119954519613,1581,83,1053,0.00128443206437635
0.77700904736562,1260,23,1054,0.000355926957598267
0.958333333333333,394,7,1055,0.000108325595790777
0.180175246440307,2000,34,1056,0.000526152893840916
0.968387096774194,1100,6,1057,9.28505106778087e-05
0.696502667457024,703,10,1058,0.000154750851129681
0.747271682940839,1975,51,1059,0.000789229340761374
0.199596774193548,1215,51,1060,0.000789229340761374
0.587483176312248,1441,32,1061,0.00049520272361498
0.895084372707263,1374,18,1062,0.000278551532033426
0.970139771283355,1347,24,1063,0.000371402042711235
0.210706150341686,834,33,1064,0.000510677808727948
0.67815344603381,829,10,1065,0.000154750851129681
0.697470314919979,2317,31,1066,0.000479727638502012
0.585721223895095,5482,287,1067,0.00444134942742185
0.713733075435203,1019,11,1068,0.000170225936242649
0.892576946288473,706,5,1069,7.73754255648406e-05
0.910484365419988,453,15,1070,0.000232126276694522
0.691176470588235,870,41,1071,0.000634478489631693
0.656670746634027,773,38,1072,0.000588053234292789
0.936974789915966,621,23,1073,0.000355926957598267
0.912844036697248,2244,94,1074,0.001454658000619
0.225523295070898,2149,105,1075,0.00162488393686165
0.0719424460431655,1242,38,1076,0.000588053234292789
0.826086956521739,2483,28,1077,0.000433302383163107
0.548726953467954,1284,64,1078,0.00099040544722996
0.923705722070845,1683,28,1079,0.000433302383163107
0.833512352309345,2503,59,1080,0.000913030021665119
0.92245153220763,1183,7,1081,0.000108325595790777
0.651918976545842,1565,28,1082,0.000433302383163107
0.596235579842137,515,2,1083,3.09501702259362e-05
0.758179231863442,1228,14,1084,0.000216651191581554
0.855776892430279,1652,15,1085,0.000232126276694522
0.599538816295158,727,29,1086,0.000448777468276076
0.908355795148248,630,3,1087,4.64252553389044e-05
0.0720309205903022,1700,71,1088,0.00109873104302074
0.796587926509186,1336,30,1089,0.000464252553389044
0.91606080634501,520,12,1090,0.000185701021355617
0.825040128410915,604,14,1091,0.000216651191581554
0.957514267596703,802,14,1092,0.000216651191581554
0.954866008462623,1574,20,1093,0.000309501702259362
0.978378378378378,941,23,1094,0.000355926957598267
0.614187927815806,2064,70,1095,0.00108325595790777
0.200772200772201,1556,34,1096,0.000526152893840916
0.950527704485488,385,2,1097,3.09501702259362e-05
0.498787878787879,1500,31,1098,0.000479727638502012
0.506493506493507,4003,187,1099,0.00289384091612504
0.869807811531308,657,8,1100,0.000123800680903745
0.827833572453372,1050,23,1101,0.000355926957598267
0.0980735551663748,1390,64,1102,0.00099040544722996
0.91437802907916,1038,4,1103,6.19003404518725e-05
0.925161290322581,1073,8,1104,0.000123800680903745
0.834002677376171,650,7,1105,0.000108325595790777
0.829912023460411,589,8,1106,0.000123800680903745
0.806506849315069,1280,17,1107,0.000263076446920458
0.687938288920056,990,17,1108,0.000263076446920458
0.749019607843137,1283,4,1109,6.19003404518725e-05
0.696487740225315,1155,20,1110,0.000309501702259362
0.9157413455258,566,2,1111,3.09501702259362e-05
0.549586776859504,2346,82,1112,0.00126895697926339
0.59914057704113,2406,25,1113,0.000386877127824203
0.946166394779772,363,2,1114,3.09501702259362e-05
0.862309644670051,781,3,1115,4.64252553389044e-05
0.173317450863609,1856,32,1116,0.00049520272361498
0.879021879021879,1036,15,1117,0.000232126276694522
0.951916829109812,1418,14,1118,0.000216651191581554
0.893236074270557,819,19,1119,0.000294026617146394
0.169136878814298,1099,33,1120,0.000510677808727948
0.936430317848411,905,8,1121,0.000123800680903745
0.925724637681159,1921,15,1122,0.000232126276694522
0.950871632329635,737,12,1123,0.000185701021355617
0.960291197882197,533,2,1124,3.09501702259362e-05
0.745734727572922,1427,18,1125,0.000278551532033426
0.670761670761671,1802,22,1126,0.000340451872485299
0.935111751982696,2159,37,1127,0.000572578149179821
0.679727427597956,2317,28,1128,0.000433302383163107
0.73202614379085,1006,18,1129,0.000278551532033426
0.844967880085653,3560,68,1130,0.00105230578768183
0.732394366197183,1681,17,1131,0.000263076446920458
0.843971631205674,1315,17,1132,0.000263076446920458
0.0841300191204589,965,49,1133,0.000758279170535438
0.847867600254615,1455,4,1134,6.19003404518725e-05
0.897763578274761,1456,19,1135,0.000294026617146394
0.567016317016317,2279,31,1136,0.000479727638502012
0.673662119622246,965,20,1137,0.000309501702259362
0.927370544720915,733,14,1138,0.000216651191581554
0.938,534,4,1139,6.19003404518725e-05
0.917669411019633,1539,32,1140,0.00049520272361498
0.170574443141852,1590,67,1141,0.00103683070256886
0.310771041789288,1387,34,1142,0.000526152893840916
0.938557993730407,808,4,1143,6.19003404518725e-05
0.360939431396786,1806,32,1144,0.00049520272361498
0.827792915531335,2565,46,1145,0.000711853915196534
0.897946084724005,604,5,1146,7.73754255648406e-05
0.912353347135956,341,10,1147,0.000154750851129681
0.442156862745098,28816,2191,1148,0.0339059114825132
0.638958858102435,92,18,1149,0.000278551532033426
0.585522475189726,2241,50,1150,0.000773754255648406
0.946243969676086,836,1,1151,1.54750851129681e-05
0.896437994722955,1928,46,1152,0.000711853915196534
0.603326935380678,870,19,1153,0.000294026617146394
0.764091858037578,669,17,1154,0.000263076446920458
0.823977823977824,858,15,1155,0.000232126276694522
0.780519480519481,2326,15,1156,0.000232126276694522
0.378501628664495,1269,57,1157,0.000882079851439183
0.712927756653992,890,9,1158,0.000139275766016713
0.79340937896071,587,12,1159,0.000185701021355617
0.84375,1706,81,1160,0.00125348189415042
0.478729438457175,1647,21,1161,0.000324976787372331
